name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Sleepy Hollow Golf Course	Recreation Facility	Golf Course		Closed	Private	Sleepy Hollow Golf Course			Former 18-hole golf course in Clyde. Permanently closed at end of 2019. Property subsequently converted to Sleepy Hollow RV Park.	6029 State Route 101 E, Clyde, OH 43410		Sandusky	Clyde		41.295339	-82.974936	86HV72WG+42		CLOSED — permanently closed end of 2019. Property converted to RV park.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
River Cliff Golf Course	Recreation Facility	Golf Course		Active	UNCERTAIN — private or Sandusky County Park District	UNCERTAIN — private or Sandusky County Park District			9-hole golf course in Fremont at 1313 Tiffin Street.	1313 Tiffin Street, Fremont, OH 43420		Sandusky	Ballville	Ballville	41.331485	-83.122983	86HR8VJG+HR		GOVERNANCE_UNCERTAIN — staged at T8 (private) pending verification. Address (1313 Tiffin St) is adjacent to Sandusky County Park District's Don W. Miller Memorial Park (1329 Tiffin St, formerly River Cliff Park). If SCPD-operated, reclassify to T3 and add to SCPD records. GIS parcel lookup required to confirm ownership. Public access — open tee times per search results.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
WR Hunt Club	Hunting Area			Active	WR Hunt Club (private — Wright/Gardner family)	WR Hunt Club			Private membership-based hunting and sporting preserve near Clyde. Founded 1985 by Bob and Betty Wright; currently managed by grandson Jamie Gardner. Offers pheasant and chukar hunting, 5-stand sporting clays with 40-foot tower, and overnight accommodations. Also operates as a wedding venue and banquet hall.	5690 County Road 237, Clyde, OH 43410		Sandusky	Green Creek	Green Creek	41.324077	-82.955276	86HV82FV+JV		Private membership-based hunting preserve. Application/membership required for hunting access. Limited-access per §4.1. Founded 1985. Source: wrhuntclub.com	https://wrhuntclub.com/			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
County Home Cemetery	Cemetery	Public Cemetery		Active	Sandusky County	Sandusky County			Cemetery associated with the former Sandusky County Home (county infirmary/poor farm). County home cemeteries are historically county-government-managed burial grounds for residents of the county infirmary who died without private burial arrangements.	Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Fremont		41.360795	-83.081331	86HR9W69+8F	Historic Structure	County Home cemeteries are typically county-government-managed (T4). NEEDS_VERIFICATION — confirm county ownership vs. historical association or private management. Source: OhioGenealogyExpress sandusky county cemetery list.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Old Fremont Cemetery	Cemetery	Public Cemetery		Active	Unknown	Unknown				Fremont area, Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Fremont		41.3411305	-83.1217771	86HR8VRH+F7		GNIS-only — active status unconfirmed; verify before upsert. Governance unknown — may be City of Fremont-managed (T6), historical association, or absorbed into another cemetery. No corroborating web source found. Source: OhioGenealogyExpress sandusky county cemetery list.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Green Springs Cemetery	Cemetery	Public Cemetery		Active	Village of Green Springs	Village of Green Springs				Green Springs, Sandusky/Seneca County, OH (location unconfirmed — GNIS-sourced)		Sandusky;Seneca	Green Springs		41.259055	-83.056509	86HR7W5V+J9		Green Springs Cemetery is likely village-managed by the Village of Green Springs (T6). NEEDS_VERIFICATION — confirm village vs. church vs. private ownership. Source: OhioGenealogyExpress sandusky county cemetery list.				2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Reformed Church Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization			Reformed Church congregation-affiliated cemetery in the Bellevue area. GIS_VERIFY_COUNTY — Bellevue straddles Sandusky and Huron counties.	Bellevue area, Sandusky/Huron County OH		Huron;Sandusky	Bellevue		41.270219	-82.848665	86HV75C2+3G		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list. CROSS_COUNTY_CANDIDATE.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Saint Ann's Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization				Sandusky County, OH		Sandusky	Ballville	Ballville	41.3307777	-83.130288	86HR8VJ9+8V		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Saint Joseph's Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization				Sandusky County, OH		Sandusky	Fremont		41.3333868	-83.1299223	86HR8VMC+92		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Saint Lawrence Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization				Sandusky County, OH		Sandusky	Madison	Madison	41.3966	-83.314157	86HR9MWP+J8		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Saint Mary's Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization				Sandusky County, OH		Sandusky	Clyde		41.3060134	-82.9806959	86HV8249+CP		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list. Multiple entries on GNIS list — likely distinct parishes (Fremont, Clyde, or other municipalities). Verify locations; may warrant multiple separate records.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Saint Paul's Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization				Sandusky County, OH		Sandusky	Rice	Rice	41.4324329	-83.1731984	86HRCRJG+XP		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Saint Philomena Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization				Sandusky County, OH		Sandusky	Rice	Rice	41.425786	-83.067019	86HRCWGM+85		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Mount Lebanon Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization				Sandusky County, OH		Sandusky	Ballville	Ballville	41.315702	-83.078593	86HR8W8C+7H		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list. Likely church-affiliated (Mount Lebanon is a common church/congregation cemetery name).	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Trinity Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization				Sandusky County, OH		Sandusky	Scott	Scott	41.278025	-83.350132	86HR7JHX+6W		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list. Multiple entries on GNIS list — may be two distinct locations. Verify before upsert.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
North Union Cemetery	Cemetery	Church Cemetery		Active	Church/Religious organization	Church/Religious organization				Sandusky County, OH		Sandusky	Madison	Madison	41.398195	-83.312741	86HR9MXP+7W		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list. May be church or community cemetery. Governance requires field verification.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Greenlawn Memory Gardens	Cemetery	Private Cemetery		Active	Private (commercial cemetery — operator unconfirmed)	Greenlawn Memory Gardens (private)				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Green Creek	Green Creek	41.320589	-83.019692	86HR8XCJ+64		"Commercial/for-profit cemetery inferred from ""Memory Gardens"" naming convention. GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list."	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Bakertown Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Green Creek	Green Creek	41.288216	-83.015511	86HR7XQM+7Q		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Bowlus Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Sandusky	Sandusky	41.353224	-83.174262	86HR9R3G+77		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list. Multiple entries on GNIS list — may be two distinct locations or duplicate entry. Verify.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Collins Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Woodville	Woodville	41.437901	-83.329806	86HRCMQC+53		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Colwell Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Green Creek	Green Creek	41.269818	-82.979855	86HV729C+W3		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Dana Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Green Creek	Green Creek	41.328574	-83.052683	86HR8WHW+CW		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Decker Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Ballville	Ballville	41.266394	-83.131855	86HR7V89+H7		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Fuller Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Townsend	Townsend	41.365527	-82.911852	86HV938Q+67		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Halters Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Ballville	Ballville	41.290072	-83.175731	86HR7RRF+2P		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Hayes Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Fremont		41.340053	-83.130131	86HR8VR9+2W		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Hill Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Ballville	Ballville	41.2633	-83.167653	86HR7R7J+8W		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Hite Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Jackson	Jackson	41.268205	-83.190265	86HR7R95+7V		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list. Multiple entries on GNIS list — may be two distinct locations or duplicate entry. Verify.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Lathrop Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Riley	Riley	41.39283	-83.011027	86HR9XVQ+4H		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Ludwig Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Jackson	Jackson	41.323758	-83.196413	86HR8RF3+GC		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
McCreary Farm Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Riley	Riley	41.391719	-82.982415	86HV92R9+M2		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list. Explicitly named as a farm cemetery — family/private burial ground on farm property.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
McGormley Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Ballville	Ballville	41.299701	-83.101948	86HR7VXX+V6		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Metzgar Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Scott	Scott	41.325793	-83.301296	86HR8MGX+8F		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Overmyer Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Washington	Washington	41.41606	-83.221181	86HRCQ8H+CG		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Pember Farm Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Scott	Scott	41.334555	-83.379554	86HR8JMC+R5		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list. Explicitly named as a farm cemetery — family/private burial ground on farm property.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Quinshan Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Madison	Madison	41.353659	-83.359849	86HR9J3R+F3		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Shawl Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Jackson	Jackson	41.332552	-83.212144	86HR8QMQ+24		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
Whittlesey Cemetery	Cemetery	Family Cemetery		Active	Private family or unknown	Private family or unknown				Sandusky County, OH (location unconfirmed — GNIS-sourced)		Sandusky	Fremont		41.34113	-83.121777	86HR8VRH+F7		GNIS-only — active status unconfirmed; address and details require field verification. Source: OhioGenealogyExpress sandusky county cemetery list.	https://ohiogenealogyexpress.com/sandusky/sanduskyco_cems.htm			2026-05-22T19:46:18Z	2026-05-22T19:46:18Z
