name	category	subtype	designation	status	ownership	governance	partner_agencies	coordination	description	location	acres	counties	municipality	township	gps_lat	gps_lon	plus_code	features	notes	url_primary	urls	parent_site_id	created_at	updated_at
Fort Meigs Sertoma Park	Park			Active	Municipal	City of Toledo			"Visitors to Fort Meigs Sertoma Park will find 6.7 acres of land, along with a baseball diamond, a half basketball court, a picnic shelter, picnic tables and benches, a playground, two tennis courts, and a walking trail."	103 Silverside Dr		Lucas	Toledo		41.718326	-83.554372	86HRPC9W+87	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Foxglove Meadow Park	Park			Active	Municipal	City of Toledo			"Foxglove Meadow Park has 4.8 acres and is located within a mile of Franklin Park Mall. The park has plenty of trees to set up a hammock, many picnic tables and benches, a picnic shelter, a barbeque grill, a tennis court, a playground, and a paved walking trail. "	4422 Willis Blvd		Lucas	Toledo		41.698538	-83.628542	86HRM9XC+CH	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Friendship Park	Park			Active	Municipal	City of Toledo			"Friendship Park is just over ten and a half acres and is home to two baseball diamonds, a basketball court, a playground, a walking trail, and numerous benches and a picnic table. Also located on the park property is the Friendship Park Senior Center, as well as a monument to fallen soldiers."	2930 131 St		Lucas	Toledo		41.718199	-83.47531	86HRPG9F+7V	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Galliers Park	Park			Active	Municipal	City of Toledo			"Galliers Park has 1.3 acres and a full basketball court, two horseshoe sets, a playground, park benches, and two barbeque grills. "	2461 Putnam St		Lucas	Toledo		41.670764	-83.549201	86HRMFC2+88		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
George E. Bush Park/The Kids' Spot	Park			Active	Municipal	City of Toledo			George E. Bush Park (Kids' Spot) is roughly half an acre that has a playground and a park bench. 	2805 Stickney Ave		Lucas	Toledo		41.675411	-83.526815	86HRMFGF+57		City of Toledo park. GIS mgmtpriority=None; status=None; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Glenwood Park	Park			Active	Municipal	City of Toledo			Glenwood Park is located across the street from Glenwood Elementary School. The park has over four acres of land with a playground and large open field. 	2860 Glenwood Ave		Lucas	Toledo		41.676823	-83.561696	86HRMCGQ+P8		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Goodwin Park	Park			Active	Municipal	City of Toledo			"Goodwin Park is a three acre park that is home to a basketball hoop, bench, and a playground."	116 Oregon Rd		Lucas	Toledo		41.619114	-83.53845	86HRJF96+JJ		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Gosser Memorial Park	Park			Active	Municipal	City of Toledo			"Gosser Memorial Park is less than half of an acre of land, and acts as a gateway to the Uptown district of the city in memory of the powerful labor leader. The park includes the Richard T. Gosser Memorial Sculpture that was completed by Donald Drumm. "	2120 Adams St		Lucas	Toledo		41.660217	-83.549276	86HRMF62+37	Hiking Trail	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Greenwood Park	Park			Active	Municipal	City of Toledo			"Greenwood Park covers over 73 acres, making it one of the largest within the Toledo Parks System. Greenwood is home to a large walking trail, a community building, a picnic table and bench, a playground, and the Halfway Creek that runs from Blissfield, Michigan, down through northern Ohio, and back up to southeastern Michigan."	6124 Jackman Rd		Lucas	Toledo		41.726683	-83.577387	86HRPCGF+M2	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Grove Patterson Park	Park			Active	Municipal	City of Toledo			"Grove Patterson Park is just over five acres of land and has tennis courts, a playground, and several benches and picnic tables. "	3022 Marvin Ave		Lucas	Toledo		41.681109	-83.617204	86HRM9JM+C4		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Gunckel Park	Park			Active	Municipal	City of Toledo			"Gunckel Park is just over seven acres. It is home to two baseball diamonds, a playground, a drinking fountain, and a walking trail, as well as several benches and picnic tables.  "	716 Collingwood Blvd		Lucas	Toledo		41.647314	-83.553454	86HRJCWW+WJ	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Harry Kessler Park	Park			Active	Municipal	City of Toledo				222 Main St		Lucas	Toledo		41.646615	-83.521837	86HRJFWH+J7		City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Hathaway Park	Park			Active	Municipal	City of Toledo			"Hathaway Park is just over one acre of land and is home to a playground and several benches, in addition to a large open field. "	1354 Felt St		Lucas	Toledo		41.62577	-83.526608	86HRJFGF+89		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Heatherdowns Park	Park			Active	Municipal	City of Toledo			"Heatherdowns Park is a 1.6 acre park that is known for its two baseball diamonds, a half basketball court, picnic tables, and play equipment."	1804 Heatherdowns Blvd		Lucas	Toledo		41.60647	-83.615465	86HRJ94M+HR		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Hecklinger Pond	Park			Active	Municipal	City of Toledo			Hecklinger Pond and the adjacent park are a full 12 acres of open land with many trees. The pond is open to public fishing. Always check the Ohio Department of Health’s Fish Consumption advisory page before consuming any fish that may be caught in Toledo ponds. 	375 Ravine Pk		Lucas	Toledo		41.653045	-83.494005	86HRMG34+69		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Highland Park	Park			Active	Municipal	City of Toledo			"Highland Park has 64 acres, a lighted baseball diamond, an unlighted baseball diamond, two half basketball courts, the shelter house, tennis courts, walking trails, and numerous benches and picnic tables. It also has a playground, as well as the skate park. The tennis courts are scheduled for renovation in 2023. "	1865 Finch St		Lucas	Toledo		41.632373	-83.584574	86HRJCJ8+W5	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Hill Avenue Park	Park			Active	Municipal	City of Toledo			"Hill Avenue Park has 8.3 acres and a small walking trail, along with plenty of open space to host a picnic, fly a kite, or start a pick-up game of soccer. "	3940 Hill Ave		Lucas	Toledo		41.639992	-83.634884	86HRJ9Q8+X2	Hiking Trail	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Honorable Myron Duhart Park	Park			Active	Municipal	City of Toledo			"Honorable Judge Myron Duhart Park has 2.6 acres and is home to several benches, a new playground (2023), and a small walking trail. "	931 Hawley St		Lucas	Toledo		41.649817	-83.567964	86HRJCXJ+WR	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Howard Pinkley Landing	Park			Active	Municipal	City of Toledo			"Riveriera-Pinkley Landing is just over one and a half acres and is home to a boat launch, two benches, and a very small walking trail. The Howard Pinkley Landing boat launch provides access to the Ottawa River for canoes, kayaks, and rowboats, and is open to the public."	2250 Shoreland Ave		Lucas	Toledo		41.71511	-83.489633	86HRPG86+24	Hiking Trail;Boat Ramp	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Hyde Park	Park			Active	Municipal	City of Toledo						Lucas	Toledo		41.67811	-83.552329	86HRMCHX+63		City of Toledo park. GIS mgmtpriority=None; status=None; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Inez Nash Park	Park			Active	Municipal	City of Toledo			"In 2021, Mayor Wade Kapszukiewicz announced a 21 million dollar project that would rebuild both Inez Nash Park and the nearby Warren D. Palmer Community YMCA. Once the park and YMCA building are completed, the park will still be named in memory of Inez Nash. The Inez Nash Park and Wayman D. Palmer Community YMCA will be under construction in the summer of 2023."	200 E Bancroft		Lucas	Toledo		41.663326	-83.543197	86HRMF74+8P	Hiking Trail	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Jack Freeh Plaza	Park			Active	Municipal	City of Toledo			Jack Freeh Plaza is less than half an acre and is home to several benches and trees.	2341 Ashland Ave		Lucas	Toledo		41.667506	-83.554838	86HRMC9W+23	Hiking Trail	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Jamie Farr Park	Park			Active	Municipal	City of Toledo			"Jamie Farr Park is home to a full basketball court, the Riverside Park Pool, the James B. Steedman Monument, a reservable shelter house, two community buildings, a picnic shelter, numerous picnic tables and benches, a barbeque grill, playgrounds, horseshoe sets, and a walking trail. "	2200 N Summit St		Lucas	Toledo		41.671519	-83.50171	86HRMFCX+J8	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Janet Smolenski Park	Park			Active	Municipal	City of Toledo			Janet Smolenski Park is nearly two acres of open space with a playground and several park benches. 	817 Sherman St		Lucas	Toledo		41.666438	-83.538248	86HRMF86+HP		City of Toledo park. GIS mgmtpriority=Mixed-use Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Jermain Meadows Park	Park			Active	Municipal	City of Toledo				2434 S Cove Blvd		Lucas	Toledo		41.673687	-83.583106	86HRMCF8+FQ	Hiking Trail	City of Toledo park. GIS mgmtpriority=Passive Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Jermain Park	Park			Active	Municipal	City of Toledo			"As of the summer of 2023, Jermain Park is under construction. After construction is completed, the park will be home to new tennis courts, four pickleball courts, a walking trail, a picnic shelter, shuffleboard courts, horseshoe courts, as well as being in close proximity to Ottawa Park. "	2434 S Cove Blvd		Lucas	Toledo		41.670555	-83.586947	86HRMCC7+66	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Joe E Brown Park	Park			Active	Municipal	City of Toledo			"Visitors to the Joe E. Brown park will find a lighted baseball diamond, two basketball courts, two tennis courts, a playground with outdoor gym equipment, a picnic shelter, numerous picnic tables and benches, a walking trail, and a sign that provides more information on the man himself."	3304 Blanchard St		Lucas	Toledo		41.683711	-83.5486	86HRMFM2+FH	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Joseph P. Burnett Park	Park			Active	Municipal	City of Toledo			"Joseph P. Burnett Park is just over four acres and is home to a basketball court, a playground, a drinking fountain, and several benches and picnic tables."	1606 Starr Ave		Lucas	Toledo		41.642704	-83.508103	86HRJFVR+3Q		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Junction Park	Park			Active	Municipal	City of Toledo			"Junction Park was established in 2018, making it one of the newest within the parks system. It includes numerous picnic tables and benches, along with an outdoor entertainment area that is perfect for concerts or a birthday party. "	1339 Nebraska Ave		Lucas	Toledo		41.645276	-83.576493	86HRJCWF+4C		City of Toledo park. GIS mgmtpriority=None; status=Open; ownertype=None. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Kinder Park	Park			Active	Municipal	City of Toledo			"Kinder Park is just over two acres of open space, perfect for a picnic or tossing a ball around."	900 Kinder Rd		Lucas	Toledo		41.623407	-83.670109	86HRJ8FH+9X		City of Toledo park. GIS mgmtpriority=None; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Kleis Park	Park			Active	Municipal	City of Toledo			"Kleis Park is just over one and a half acres with a playground, benches, a walking trail, and visual art pieces designed in 1998 by Mags Harries. "	2730 119th St		Lucas	Toledo		41.713682	-83.480595	86HRPG79+FQ	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Landers Park	Park			Active	Municipal	City of Toledo			"Landers Park is almost five acres of land, and is home to two baseball diamonds, a basketball court, and picnic shelter."	114 Wellington St		Lucas	Toledo		41.640231	-83.565691	86HRJCRM+3P		City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Levis Square	Park			Active	Municipal	City of Toledo			"Levis Square is just under one acre and has many benches and tables near the fountain. This makes it an ideal spot to eat lunch with family, friends, or co-workers.   "	435 N St Clair St		Lucas	Toledo		41.65087	-83.53481	86HRMF28+83	Hiking Trail	City of Toledo park. GIS mgmtpriority=Historical/Cultural; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
Liberty Park	Park			Active	Municipal	City of Toledo			"Liberty Park has fifteen acres and is home to a walking trail, a playground, a picnic shelter, in addition to a number of benches."	3721 Lockwood Ave		Lucas	Toledo		41.686484	-83.569159	86HRMCPJ+H8	Hiking Trail	City of Toledo park. GIS mgmtpriority=Active Park; status=Open; ownertype=Municipal. Source: NW_Ohio_Parks_View GIS (Toledo Parks Explorer dashboard) 2026-04-28. Toledo Batch 1. GPS from NW_Ohio_Parks_View GIS centroid (outSR=4326) during T6 map verification pass 2026-04-28 — treat as authoritative GIS source.	https://toledo.oh.gov/residents/parks	https://toledo.oh.gov/residents/parks;https://toledo.maps.arcgis.com/apps/dashboards/33025e55224b4770862f8c5afb54ca1e		2026-04-29T05:11:27Z	2026-04-29T05:11:27Z
