Roose Cemetery	Cemetery	Public Cemetery		Active	Salem Township	Salem Township Trustees				Section 9, north of Portage River South Road, Salem Township		Ottawa	Portage	Portage Township	41.519	-82.934	86HVG398+JC		Salem Township cemetery per OHGenWeb. Salem Township has no website. §5.6 mandatory staging.	https://ottawa.ohgenweb.org/places/cemeteries.htm			2026-05-20	2026-05-20
Waterworks Park	Park			Active	City of Port Clinton	City of Port Clinton			Host to the annual Walleye Festival, Waterworks Park is nestled along the picturesque shores of Lake Erie. It is a beloved urban oasis that combines natural beauty with recreational opportunities. Expansive green spaces invite visitors to experience its serene atmosphere through leisurely walks, engaging picnics, and family gatherings. The well-maintained pathways meander through vibrant flower beds and towering trees, making it an ideal spot for nature lovers and photographers alike. One of the highlights of the park is the stunning Port Clinton Lighthouse, where you can enjoy guided tours of one of the region's most historical markers. Whether you're interested in birdwatching, jogging, or simply unwinding by the water, the park caters to all kinds of outdoor enthusiasts. Families will appreciate the ample space for children to play and explore, making it a perfect destination for a day out. The covered picnic area can be reserved for groups.	W. State Rte. 163, Port Clinton, OH 43452		Ottawa	Portage	Portage Township	41.517	-82.925	86HVG38G+Q2	Fountain; Garden; Picnic Area; Restrooms; Sculpture	Baseline seed 'Port Clinton Pier' resolved here — public dock and fishing pier are amenities of Waterworks Park. Port Clinton Lighthouse is a separate organization (not city-managed); staged as park amenity only. | walking trails; benches; Port Clinton Lighthouse; historical markers; fishing pier; public dock; dogs allowed on-leash	https://www.portclinton.com/business_detail_T30_R22.php			2026-05-20	2026-05-20
Friendship Park	Park			Active	City of Port Clinton	City of Port Clinton	Greater Port Clinton Area Arts Council; The Arts Garage		Friendship Park serves as a vibrant community gathering space that reflects the city's commitment to public art and cultural engagement. Over the years, the park has become a focal point for artistic displays and community events. Prints of photographs, relief carvings, and paintings from local artists are displayed to highlight the rich history and immense talent in our local area. The Greater Port Clinton Area Arts Council and the artists at The Arts Garage provide the expertise needed to present culturally relevant material for public consumption at Friendship Park.	113 E. Perry St., Port Clinton, OH 43452		Ottawa	Portage	Portage Township	41.518	-82.94	86HVG396+62	Art Installation; Garden; Sculpture	benches	https://www.portclinton.com/business_detail_T30_R23.php			2026-05-20	2026-05-20
Lakeview Park	Park			Active	City of Port Clinton	City of Port Clinton			Host to the annual Arts in the Park festival, Lakeview Park is a breathtaking retreat situated along the scenic shores of Lake Erie. The park is filled with mature trees, lush gardens, and inviting walking paths for visitors to explore its natural beauty. The park is also a hub for recreational activities, with a basketball court, concession stand, pavilion, covered picnic areas, beach access, and the county's only Flagship Collaborative Play Place. This is truly the park for everyone with accommodations made for all abilities. The pavilion and covered picnic areas can be reserved for groups and larger events.	1100 E. Perry St., Port Clinton, OH 43452		Ottawa	Port Clinton		41.513	-82.936	86HVG377+6H	Basketball Court; Beach; Garden; Grill; Pavilion; Picnic Area; Restrooms; Sculpture	Lake Erie beach access at this park; beach is a feature, not a separate entity. | concession stand; walking trails; dogs allowed on-leash; Flagship Collaborative Play Place	https://www.portclinton.com/business_detail_T30_R25.php			2026-05-20	2026-05-20
Mosie Nesbit Johnson Community Garden	Community Garden			Active	City of Port Clinton	City of Port Clinton	Friends of Port Clinton Parks	Managed by the Friends of Port Clinton Parks	The Mosie Nesbit Johnson Garden is on the former site of the First Baptist Church, the first African American church in Port Clinton. Mosie Nesbit Johnson was a civil rights activist and the leader of the NAACP Port Clinton chapter for 25 years. When the church was demolished in 2011 the City of Port Clinton installed the garden and named it in her honor. There is a plaque in the garden that pays homage to the church's historical significance. The garden is managed by the Friends of Port Clinton Parks and is open to all members of the community. The pathways in the garden were made wide enough to accommodate anyone who might have mobility challenges. There are 25 all organic raised beds that can be rented out, with a one-time fee of $25 for each bed.	323 Beech St., Port Clinton, OH 43452		Ottawa	Portage	Portage Township	41.519	-82.942	86HVG395+J6	Garden	Community garden on former First Baptist Church site; city-owned, managed by Friends of Port Clinton Parks. | wheelchair-accessible pathways	https://www.portclinton.com/business_detail_T30_R24.php			2026-05-20	2026-05-20
Portage Park	Park			Active	City of Port Clinton	City of Port Clinton			Portage Park is the central location for youth sporting events in Port Clinton. The wide open fields are used during the warm weather months for youth soccer on nearly a daily basis. When winter brings the snow, the park quickly turns into the premier spot for sledding and other snow games. Annual tree plantings take place in the park every Arbor Day, helping the city maintain its status as a Tree City USA.	1142 Taft St., Port Clinton, OH 43452		Ottawa	Port Clinton		41.511	-82.935	86HVG367+9X	Grill; Picnic Area; Playground; Restrooms	Taft Hill; open fields for sports	https://www.portclinton.com/business_detail_T30_R26.php			2026-05-20	2026-05-20
Veterans Park	Park			Active	City of Port Clinton	City of Port Clinton			Originally gifted to the City of Port Clinton in 1933, Veterans Memorial Park stands as a tribute to those who give the most they have to offer. The park is dedicated to the memory of the 37th Tank Company of the Port Clinton National Guard, who served as Company C from the 192nd Tank Battalion during World War II. The men of Company C were taken prisoner while defending the Bataan Peninsula in 1942 and were held until their liberation in 1945. Only 10 men of the original 32 sent to the Bataan Peninsula survived. There are visual testimonials of military service throughout the park. A restored World War II M5 anti-tank gun guards the south entrance and a M-42 'Duster' tank guards the north entrance. The Fallen Soldier Battlefield Cross adorns one side of the park while an Eternal Flame lights the other.	W. Second St., Port Clinton, OH 43452		Ottawa	Portage	Portage Township	41.519	-82.934	86HVG398+JC	Garden	Name on website is 'Veterans Park'; description refers to it as 'Veterans Memorial Park'. Normalization to reconcile. | World War II military history; Fallen Soldier Battlefield Cross; Eternal Flame; M5 anti-tank gun; M-42 Duster tank; benches	https://www.portclinton.com/business_detail_T30_R27.php			2026-05-20	2026-05-20
West End Community Park	Park			Active	City of Port Clinton	City of Port Clinton				431 Portage Dr., Port Clinton, OH 43452		Ottawa	Salem	Salem Township	41.513	-83.12	86HRGV7H+6X	Basketball Court; Grill; Picnic Area; Playground	No narrative description on park page; amenities captured from listing. | benches	https://www.portclinton.com/business_detail_T30_R28.php			2026-05-20	2026-05-20
Lakeview Cemetery	Cemetery	Public Cemetery		Active	City of Port Clinton	City of Port Clinton				Port Clinton, OH		Ottawa	Salem	Salem Township	41.511	-83.135	86HRGV67+9X		City-managed cemetery per portclinton.com/services/cemetery. Category: Cemetery.	https://www.portclinton.com/services__/cemetery.php	https://www.cemeteryregister.com/search.asp?id=OH_PORTCLINTONLV		2026-05-20	2026-05-20
Veterans Memorial Park	Park			Active	Village of Oak Harbor	Village of Oak Harbor			Veterans Memorial Park is Oak Harbor's premier park and consists of many open-air activities. The facilities include four baseball/softball diamonds, two full-size basketball courts, a skate park, batting cage, and two sand volleyball courts. It also hosts a tot-lot for pre-school aged children and two open-air shelter houses. An oak tree grove serves as a memorial to those individuals that have served as Mayor of the Village. A 0.6-mile concrete, ADA accessible walking path, that encompasses the park, was installed in 2021. A sidewalk connects the Red Hawk Run/Gordon Estates subdivisions and the central area of the Village, without requiring visitors to traverse State Route 163.	300 Finke Road, Oak Harbor, OH 43449		Ottawa	Salem	Salem Township	41.509407	-83.135407	86HRGV57+QR	Ball Diamond; Basketball Court; Playground; Skate Park; Volleyball Court	Name collision risk: Genoa also has a 'Veterans Memorial Park' (T6). Confirmed distinct entities — different municipality. GPS approx. from Google Maps map verification pass (). | batting cage; shelter houses; mayor oak tree grove memorial; ADA walking path	https://www.oakharbor.oh.us/departments/public_works/parks.php			2026-05-20	2026-05-20
Adolphus Kraemer Park	Park			Active	Village of Oak Harbor	Village of Oak Harbor	Oak Harbor Log Cabin Committee		Adolphus Kraemer Park is a 'public square' style park. The property formerly hosted the Town Hall, opera theatre and jail. It currently hosts a log cabin that is home to Santa Claus, the Easter Bunny and many educational functions held by the Oak Harbor Log Cabin Committee. Summer concert series music programs are held here on Sunday evenings, throughout the summer.	125 N. Church Street, Oak Harbor, OH 43449		Ottawa	Salem	Salem Township	41.51	-83.135	86HRGV57+XX		log cabin; summer concert series	https://www.oakharbor.oh.us/departments/public_works/parks.php			2026-05-20	2026-05-20
Flat Iron Park	Park			Active	Village of Oak Harbor	Village of Oak Harbor			Flat Iron Park is located on the west end of the Village, at the intersection of Water, Main and Toussaint Streets. The park gets its name from its shape. Dedicated in 1919, it serves as a well-known county landmark offering a monument to the remembrance of World War I Veterans. The park was re-dedicated in 1986 to Veterans of all wars and conflicts. It also hosts a gazebo built in 1976 'by the community, for the community' and is a popular site for weddings, picnics, organization meetings and a live manger scene at Christmas.	Intersection of Water, Main, and Toussaint Streets, Oak Harbor, OH 43449		Ottawa	Carroll	Carroll Township	41.5501	-83.133	86HRHV28+2R	Gazebo; Monument	Named for triangular shape at three-street intersection. Dedicated 1919; re-dedicated 1986 to all veterans.	https://www.oakharbor.oh.us/departments/public_works/parks.php			2026-05-20	2026-05-20
Veterans' Memorial Park	Park			Active	Village of Genoa	Village of Genoa		Operated and maintained under direction of Village Administrator and Park Director	Veterans Memorial Park was established in 1946, and remains the largest recreational park in the Genoa area. The Village of Genoa operates and maintains the 45-acre park under the direction of the Village Administrator and Park Director. Located on Washington Street near downtown Genoa, the park has baseball fields, tennis courts, basketball courts, soccer fields, a frisbee golf course, a half-pipe, and a separate swimming facility (the Genoa Quarry). The North Coast Inland Trail (NCIT) was extended into Veterans Park in 2020, and provided a separated active use trail connecting Genoa to Elmore, Lindsey, Fremont, and beyond. In addition to the activities-related offerings, Veterans Park includes plenty of space for relaxation.	Washington Street, Genoa, OH 43430	45.0	Ottawa	Clay	Clay Township	41.518595	-83.354974	86HRGJ9W+C2	Basketball Court; Golf Course; Grill; Playground; Restrooms; Swing Set; Tennis Court	Name on website: 'Veterans Memorial Park' and 'Veterans' Memorial Park' (apostrophe varies). Name collision: Oak Harbor (T6) also has 'Veterans Memorial Park'; confirmed distinct. Established 1946. 45 acres. NCIT extended into this park in 2020 — NCIT is CROSS_COUNTY_CANDIDATE staged T3; T6 connection noted here per . GPS approx. from Google Maps map verification pass (). | baseball fields; soccer fields; half-pipe; swimming quarry; walking trails; picnic tables; horseshoe pits; shelter houses	https://genoaohio.org/village-departments/veterans-park-quarry/			2026-05-20	2026-05-20
Genoa Quarry	Water Site			Active	Village of Genoa	Village of Genoa			The Genoa Quarry has been a mainstay in summer entertainment for residents and neighbors in surrounding communities for over one hundred years. A spring-fed water hole, the quarry spans nearly a quarter mile around and is 100 feet deep in some parts. The Quarry is part of the 45-acre Veterans Memorial Park. The Quarry is staffed by a host of lifeguards certified by the Red Cross. The quarry's beach allows for younger children to enjoy the water without being near cliff edges. Clear, cool clean water and plenty of beach area contribute to making the Genoa Quarry an excellent place to spend a hot, summer day.	Washington Street, Genoa, OH 43430 (within Veterans' Memorial Park)		Ottawa	Clay	Clay Township	41.519	-83.354	86HRGJ9W+JC	Fishing Area; Spring	Child site of Veterans' Memorial Park (Genoa). Spring-fed natural quarry swimming facility, operating >100 years. Seasonal; staffed with lifeguards. Admission fee charged. | Red Cross certified lifeguards; seasonal admission fees	https://genoaohio.org/village-departments/veterans-park-quarry/			2026-05-20	2026-05-20
Walter Ory Park	Park			Active	Village of Elmore	Village of Elmore				Corner of Rice and Ottawa Street (358 Harris St), Elmore, OH 43416		Ottawa	Harris	Harris Township	41.468	-83.29	86HRFP95+6X	Basketball Court; Covered Shelter; Grill; Playground; Restrooms	Baseline seed 'Walter Ory Park (Elmore)' confirmed. Also listed in harristownshipohio.com (Harris Township site) but confirmed Village of Elmore-managed per village WordPress and official village site. North Coast Inland Trail passes through/by this park (NCIT = CROSS_COUNTY_CANDIDATE staged T3; cross-tier trail connection). | benches	https://villageofelmoreohio.wordpress.com/tag/walter-ory-park/	https://village.elmore.oh.us/the_village/village_natural_attributes/index.php		2026-05-20	2026-05-20
Depot Park	Park			Active	Village of Elmore	Village of Elmore	Elmore Historical Society	Elmore Historical Society occupies barn within park	Depot Park is right down Ottawa Street from Walter Ory Park. The North Coast Inland Bike Trail passes by it. The majority of the town events are held at this park. The Portage River Festival, Tombstone Derby, and Grubs and Suds are held here annually because of the convenient location and the Barn being a resource of the Elmore Historical Society.	Ottawa Street, Elmore, OH 43416		Ottawa	Harris	Harris Township	41.469	-83.292	86HRFP95+H5		Named for former train depot (original depot structure unknown). NCIT passes by this park (NCIT = CROSS_COUNTY_CANDIDATE staged T3; ). | barn; event space	https://villageofelmoreohio.wordpress.com/tag/walter-ory-park/			2026-05-20	2026-05-20
Riverbend Park	Park			Active	Village of Elmore	Village of Elmore				751 East Rice Street, Elmore, OH 43416 (along Portage River)		Ottawa	Harris	Harris Township	41.468	-83.289	86HRFP96+69	Playground	On Portage River. Also serves as Village bulk trash drop-off site (2nd Saturday each month). Address confirmed via PDOC/village records. | soccer fields	https://villageofelmoreohio.wordpress.com/tag/walter-ory-park/			2026-05-20	2026-05-20
Veterans Park	Park			Active	Village of Elmore	Village of Elmore			Veterans Park is by far the smallest park, but it is dedicated to all of our veterans who have served for our country and community.	Elmore, OH 43416		Ottawa	Harris	Harris Township	41.469	-83.291	86HRFP95+HJ		Name collision risk: Oak Harbor (T6) and Genoa (T6) both have 'Veterans Memorial Park'; this is the separate Village of Elmore mini-park. No address listed on source; location to confirm at GPS pass. | bench; 3 flags; memorial post	https://villageofelmoreohio.wordpress.com/tag/walter-ory-park/			2026-05-20	2026-05-20
Well Park	Park			Active	Village of Elmore	Village of Elmore			Well Park is located behind Woodmore High School. Well Park provides three baseball diamonds, a basketball court, a soccer field, playground, shelter house and benches. A tennis court is available beside the school within walking distance behind the school's parking lot. The town's fireworks usually take place here.	Behind Woodmore High School, Elmore, OH 43416		Ottawa	Harris	Harris Township	41.469	-83.291	86HRFP95+HJ	Ball Diamond; Basketball Court; Playground; Tennis Court	Adjacent to Woodmore High School. Tennis court on school grounds, accessible from park. | soccer field; shelter house; benches; fireworks site	https://villageofelmoreohio.wordpress.com/tag/walter-ory-park/			2026-05-20	2026-05-20
Witty Park	Park			Active	Village of Elmore	Village of Elmore			Witty Park is located at the main entrance of Elmore, on the bank of Portage River. It offers a gazebo, picnic tables and BBQ pit on each side of the road.	Main entrance of Elmore (bank of Portage River), Elmore, OH 43416		Ottawa	Harris	Harris Township	41.468	-83.29	86HRFP95+6X	Gazebo	Village parks inventory uses 'Witty Park'; search results also list as 'Harry Witty Park' in official inventory. Both names captured. On Portage River at main village entrance. | picnic tables; BBQ pit	https://villageofelmoreohio.wordpress.com/tag/walter-ory-park/			2026-05-20	2026-05-20
James Park	Park			Active	Village of Marblehead	Village of Marblehead			James Park is truly a community park spanning seven acres in the heart of Marblehead. The park is central to village activities hosting an Easter Egg hunt in the spring, festivals in the summer, and community Christmas tree-lighting with a visit from Santa. The shelter can be reserved and is a popular spot for birthdays and family reunions.	717 Prairie Street, Marblehead, OH 43440	7.0	Ottawa	Danbury	Danbury Township	41.541	-82.724	86HVG7RG+99	Ball Diamond; Basketball Court; Grill; Playground; Restrooms; Volleyball Court	crushed brick infields); shelter house with wood burning fireplace; picnic tables	https://www.marbleheadohio.org/parks/page/james-park			2026-05-20	2026-05-20
Radar Park	Park			Active	Village of Marblehead	Village of Marblehead	National Park Service (land leasor)	Property leased to village by NPS through Federal Lands to Parks program	Radar Park derives its name from the radar tower, which was located on the site in the 1950s as part of the Nike defense system. When the tower was abandoned, the property was leased to the village by the National Parks Service through the Federal Lands to Parks program.	1305 W Main Street (SR 163), Marblehead, OH 43440		Ottawa	Danbury	Danbury Township	41.545	-82.726	86HVG7WF+2J		Former Nike missile defense radar site. Land leased from NPS to Village of Marblehead via Federal Lands to Parks program — village is lessee/operator; federal (NPS) is lessor. Governance: Village of Marblehead. Park is minimal amenities (benches, tables). | benches; picnic tables	https://www.marbleheadohio.org/parks/page/radar-park			2026-05-20	2026-05-20
Lucien M. Clemons Park	Park			Active	Village of Marblehead	Village of Marblehead	ODNR; NOAA; Ohio Public Works Commission; Western Reserve Land Conservancy	Acquired with funding from ODNR, NOAA, OPWC, Western Reserve Land Conservancy; permanent conservation easements restrict land use	Marblehead's Clemons Park is one of relatively few public places along the Peninsula shoreline with a view of Lake Erie. The Village was able to acquire the land with generous funding assistance and collaboration by multiple agencies and organizations including the Ohio Department of Natural Resources (ODNR), the National Oceanic and Atmospheric Administration (NOAA), the Ohio Public Works Commission (OPWC), and the Western Reserve Land Conservancy. These entities recognized the opportunity to set aside this land primarily for natural resources conservation purposes. The Village's use of the land is limited by permanent conservation easements that place restrictions on the property.	101-105 Lifeboat Ln, Marblehead (Lakeside Marblehead), OH 43440		Ottawa	Danbury	Danbury Township	41.541762	-82.72048	86HVG7RH+PR	Lake	Conservation easements held by WRLC/ODNR limit village use to natural resource conservation purposes. Contains Lake Erie Islands Water Trail Access Point 9 — LEIT is CROSS_COUNTY_CANDIDATE staged T3. LEIT AP9 staged as separate Access Point entity. Full legal name 'Lucien M. Clemons Park.' GPS approx. from Google Maps map verification pass (). | canoe/kayak launch	https://www.marbleheadohio.org/parks/page/lucien-m-clemons-park			2026-05-20	2026-05-20
Clemons Cemetery	Cemetery	Public Cemetery		Active	Village of Marblehead	Village of Marblehead				Marblehead, OH 43440		Ottawa	Danbury	Danbury Township	41.538	-82.721	86HVG7QH+6H		Village-managed cemetery per marbleheadohio.org/maintenance — Maintenance Department maintains Clemons Cemetery alongside the three village parks. Address/GPS to confirm at normalization pass.	https://www.marbleheadohio.org/maintenance			2026-05-20	2026-05-20
Clay Center Park	Park			Active	Village of Clay Center	Village of Clay Center			Clay Center Park takes up a large part of land located just off Susan Street and is home to Genoa Area Rec soccer in the spring and fall. The Village pavilion plays host to graduation parties, birthday parties, family reunions and all sorts of activities. It is available on a first-come, first-serve basis, free to residents. The Clay Center Events Committee hosts several events at the park throughout the year.	Susan Street, Clay Center, OH 43408	7.0	Ottawa	Woodville	Woodville Township	41.412	-83.345	86HRCM64+R2	Pavilion	Acreage (7 acres) confirmed via PDOC park mower grant. PDOC provided two grants to Village of Clay Center for this park (playground $7,000; mower). Village-managed, not PDOC-managed. | soccer fields; swings	https://ottawacountyparksoh.org/grants/clay-center-playground/	https://ottawacountyparksoh.org/grants/clay-center-park-mower/		2026-05-20	2026-05-20
DeRivera Park	Park			Active	DeRivera Park Trust (4/5) and Village of Put-in-Bay (1/5)	DeRivera Park Trustees (majority); Village of Put-in-Bay (portion near Jet Express Dock)		Park governed by three DeRivera Park Trustees per trust established by Joseph DeRivera St. Jurgo; Village manages roughly 1/5 near Jet Express Dock	DeRivera Park is a peaceful and beloved green space located in the middle of the lively Village of Put-in-Bay. Named for Joseph DeRivera St. Jurgo, the original owner of South Bass Island and a key figure in the founding of the village. DeRivera Park is 5.4 acres of waterfront land set aside for the use of the public in downtown Put-in-Bay. The park is really two parks: four fifths is managed by the three DeRivera Park Trustees; the remaining fifth (near the Jet Express Dock) is operated by the Village of Put-in-Bay.	341 Bayview Ave, Put-In-Bay, OH 43456	5.4	Ottawa	Put-in-Bay	Put-in-Bay Township	41.653308	-82.817085	86HVM53M+85	Fountain; Gazebo; Grill; Picnic Area; Playground; Restrooms	Baseline seed 'Put-In-Bay City Park' resolved as DeRivera Park — it is the main public park in downtown Put-in-Bay village. Complex split governance: 4/5 managed by independent DeRivera Park Trustees (charitable trust, not municipal); 1/5 operated by Village of Put-in-Bay. Resolution to determine governance tier — may need to split between T6 (village portion) and T8 (private trust portion) or treat as T6 with T8 governance note. Named after Joseph DeRivera St. Jurgo (original island owner). DeRivera Park Trustees also operate 'B' Dock. GPS approx. from Google Maps map verification pass (). | dockage; showers; historical landmarks	https://putinbayohio.com/pib-activities/derivera-park/	https://www.villageofpib.com		2026-05-20	2026-05-20
Oak Harbor Union Cemetery	Cemetery	Public Cemetery		Active	Salem Township	Salem Township				11565 Ohio Route 105, Oak Harbor (Salem Township), OH 43449		Ottawa	Danbury	Danbury Township	41.523	-82.783	86HVG6F8+5Q		T5-FLAG-5 RESOLVED: Cemetery is located on SR-105 west of Oak Harbor city limits, in Salem Township — confirmed T5 entity, not T6 municipal. Discovery_tier corrected to 5. Address: 11565 SR-105.	https://www.findagrave.com/cemetery/825989/oak-harbor-union-cemetery			2026-05-20	2026-05-20
Dr. Robert L. Nehls Memorial Nature Preserve	Nature Preserve	Land Trust Preserve		Active	Black Swamp Conservancy	Black Swamp Conservancy	Ottawa National Wildlife Refuge (USFWS) — co-management for wildlife habitat and public recreation	BSC purchased from Nehls family 2019; co-managed with USFWS Ottawa NWR	The Conservancy purchased this 40-acre property on Lake Erie's West Harbor in 2019 from the Nehls family. We are working with our partners at Ottawa National Wildlife Refuge to manage the preserve for wildlife habitat and public recreation. The property provides excellent opportunities to view migratory and resident bird species. A loop walking trail that winds through a restored pollinator meadow and along the water's edge, is open to the public from dawn to dusk.	Lake Erie West Harbor, Catawba Island Township, Ottawa County, Ohio	40.0	Ottawa	Portage	Portage Township	41.575	-82.907	86HVH3FV+X6	Meadow; Pavilion	Resolves T5-FLAG-2 (CIT Additional Parks page listed 'Nehl's Memorial Nature Preserve' at 4400 E. Muggy Rd as not CIT-managed, linked to friendsofottawanwr.org). Confirmed as BSC fee-simple property purchased 2019. BSC official name: 'Dr. Robert L. Nehls Memorial Nature Preserve.' Hours: dawn to dusk, public access. | ADA kayak launch on West Harbor; loop walking trail; little free library; Storybook Trail	https://blackswamp.org/property/dr-robert-l-nehls-memorial-nature-preserve/			2026-05-20	2026-05-20
Quinstock Woods Preserve	Nature Preserve	Land Trust Preserve		Active	Black Swamp Conservancy	Black Swamp Conservancy		One of two strategic BSC conservation properties on Catawba Island, acquired through Clean Ohio Conservation Fund grant	Each season, birds pass through this stretch of woods, relying on it for rest, food, and shelter. Quinstock Woods is one of two key conservation properties secured by the Black Swamp Conservancy through support from the Clean Ohio Green Space Conservation Program. Nearby, West Harbor Preserve sits along the Lake Erie shoreline, while Dr. Robert L. Nehls Memorial Nature Preserve adds to a growing network of protected land.	Catawba Island Township, Ottawa County, Ohio	19.0	Ottawa	Put-in-Bay	Put-in-Bay Township	41.654	-82.818	86HVM53J+HR		Closed to public access. BSC fee-simple ownership. Part of Catawba Island conservation network with West Harbor Preserve and Nehls Memorial Preserve. Contact: Melanie Coulter (BSC). | Mature hardwood forest; migratory bird habitat	https://blackswamp.org/property/quinstock-woods-preserve/			2026-05-20	2026-05-20
Great Egret Marsh Preserve	Nature Preserve	Land Trust Preserve		Active	The Nature Conservancy	The Nature Conservancy	Ohio Department of Natural Resources; Ohio EPA Water Resource Restoration Sponsorship Program; Northeast Ohio Regional Sewer District; U.S. Fish and Wildlife Service; Ohio Office of Coastal Management	Created 2013 with Clean Ohio Conservation Fund grant; multiple public funding partners	Great Egret Marsh Preserve consists of more than 150 acres of marsh and surrounding upland in Ottawa County, across the road from East Harbor State Park. The preserve's marshes are part of the West Harbor Basin, a long, narrow pool of Lake Erie backwater that geologists believe was once the channel of the Portage River. Created in 2013 with help from a Clean Ohio Conservation Fund grant, the preserve contributes to TNC's goal to protect and restore an additional 10,000 acres of coastal habitat along Lake Erie.	Catawba Island, Ottawa County, Ohio (across from East Harbor State Park, West Harbor Basin area)		Ottawa	Catawba Island	Catawba Island Township	41.578	-82.87	86HVH4HH+6X	Fishing Area; Marsh	Baseline seed 'Great Egret Marsh Nature Preserve' confirmed here. TNC official name is 'Great Egret Marsh Preserve' (no 'Nature' in current name). Catawba Island, Ottawa County. Open to public, dawn to dusk. Activities: kayaking, fishing, hiking, bird-watching. 80+ bird species including great egret, gadwall, lesser scaup. Snowy plover observed Sept 2010 (non-breeding in Ohio since 1955). | 1.2-mile loop trail; upland habitat; water lotus; osprey tower; kayaking access; bird-watching; open to public dawn to dusk year-round	https://www.nature.org/en-us/get-involved/how-to-help/places-we-protect/great-egret-marsh-preserve/	https://www.nature.org/content/dam/tnc/nature/en/documents/OH-Great-Egret-Marsh_Trail-Map.pdf;https://www.nature.org/content/dam/tnc/nature/en/documents/great-egret-marsh-preserve-trail-map-and-guide.pdf		2026-05-20	2026-05-20
Bay Point Sandbar	Conservation Area			Active	Western Reserve Land Conservancy	Western Reserve Land Conservancy	Ohio Public Works Commission Clean Ohio Green Space Conservation Fund; Ohio EPA Water Resource Restoration Sponsorship Program; Northeast Ohio Regional Sewer District; U.S. Fish and Wildlife Service; ODNR Office of Coastal Management; Cleveland Museum of Natural History	Acquired December 28, 2017 from Bay Point Acquisition LLC; conservation restrictions to be finalized; no public land-based access intended; boaters may anchor offshore	An iconic reminder of the Great Lakes' rich natural heritage, the 68-acre Bay Point property along the Lake Erie shore has been acquired by Western Reserve Land Conservancy. Known locally as the 'Sandbar,' the Ottawa County property consists of a narrow peninsula that extends south from the Marblehead Peninsula into Sandusky Bay. The northern portion of the property is more stable and contains mature trees along with extensive forested wetlands. The southern portion is seemingly under constant change by shifting sands and wave activity, comprising beaches, sandbars, small sand dunes, as well as coastal wetlands.	Narrow peninsula extending south from Marblehead Peninsula into Sandusky Bay, Ottawa County, Ohio	68.0	Ottawa	Danbury	Danbury Township	41.499	-82.736	86HVF7X7+HH	Beach; Dune; Lake; Wetland	Also known locally as 'the Sandbar.' Acquired Dec 28, 2017 by WRLC. Contains last remaining undisturbed coastal wetlands of the historic Great Black Swamp. Public access: boaters may anchor offshore; no land-based public access as of 2018 article. Snowy plover observed Sept 2010. Species of concern: common tern, great egret, magnolia warbler, blackburnian warbler, brown creeper, dark-eyed junco, green-winged teal. | mature trees; sandbars; 80+ bird species including 7 species of concern	https://wrlandconservancy.org/bay-point-sandbar-property-acquired-set-to-be-permanently-conserved/			2026-05-20	2026-05-20
Port Clinton Lakefront Preserve	Nature Preserve	Land Trust Preserve		Active	City of Port Clinton	City of Port Clinton	Black Swamp Conservancy (conservation agreement/easement holder); Trust for Public Land (funding partner)	BSC helped facilitate the purchase and holds a land conservation agreement protecting the site in perpetuity	The site is a popular fishing and resting area for bald eagles. Black Swamp Conservancy helped facilitate the purchase of the preserve and holds a land conservation agreement protecting the site in perpetuity. The Trust for Public Land was also an important partner, helping to secure funding for the project.	Port Clinton, Ottawa County, Ohio	14.7	Ottawa	Portage	Portage Township	41.519	-82.873	86HVG49G+JQ	Lake	T6 entity (City of Port Clinton-owned) discovered during T7 cross-reference of BSC Land We Protect list. Was not found during T6 Port Clinton search (portclinton.com did not list this property). BSC conservation agreement protects the site in perpetuity. | Bald eagle fishing and resting habitat	https://blackswamp.org/property/port-clinton-lakefront-preserve/			2026-05-20	2026-05-20
West Harbor Preserve	Nature Preserve	Land Trust Preserve		Active	Park District of Ottawa County	Park District of Ottawa County	Black Swamp Conservancy (donated the property to PDOC; funded by Clean Ohio Conservation Fund)	BSC purchased through Clean Ohio Conservation Fund grant and donated to PDOC; first PDOC-owned park	This preserve is one of two strategic pieces of conservation land on Catawba Island that were purchased by the Black Swamp Conservancy through a grant from the Clean Ohio Conservation Fund. West Harbor Preserve has been donated to the Park District of Ottawa County and holds the honor of being the first park area owned by PDOC.	West Harbor waterfront, Catawba Island Township, Ottawa County, Ohio	12.0	Ottawa	Portage	Portage Township	41.58	-82.909	86HVH3HR+X9	Habitat Restoration Area; Marsh	PLANNED — currently not open to the public but will become a public preserve in the future. Resolves T5-FLAG-4 ('Black Swamp Conservancy park, NW Catawba Rd'). PDOC now owns this property (first PDOC park). Future development includes kayak launch, walking trails, parking, habitat restoration. T3 entity discovered during T7 cross-reference of BSC properties. See PDOC website for status updates. | quarter mile of shoreline; planned: kayak launch; walking trails; planned park maintenance facility	https://blackswamp.org/property/west-harbor-preserve/	https://ottawacountyparksoh.org/		2026-05-20	2026-05-20
